item_id	user_id	timestamp
67	405	1428763070000
67	33	1456185338000
67	1005	1457056899000
67	196	1457539580000
67	693	1461116809000
67	735	1462937392000
67	1242	1466293160000
67	464	1466870346000
67	492	1468863867000
67	987	1471431894000
67	421	1475231338000
67	31	1483317994000
67	353	1488140292000
67	503	1488300515000
67	182	1490229559000
67	802	1509126783459
67	535	1516061703892
67	315	1516158329158
67	306	1520207277619
67	1071	1522443708004
67	430	1523535826521
67	423	1524077888189
67	1257	1525103860505
67	899	1525744306376
67	708	1533815923936
67	1320	1535979565013
67	999	1537047149049
67	394	1539314840997
67	562	1541121856538
67	883	1542679104766
67	103	1543174480641
67	1112	1545158838809
67	165	1546209615967
67	686	1546977025264
67	711	1549050767437
67	385	1550116192060
67	651	1553652391978
67	220	1555202644831
67	341	1558387759069
67	1282	1559313326334
67	180	1560787541971
67	256	1561352043895
67	447	1562466216406
67	1309	1564159708998
67	1317	1565201143812
67	656	1565708593417
67	1137	1566122865231
67	124	1568120163167
67	1024	1568383566919
67	807	1570886402420
67	695	1570896696109
67	205	1571043542558
67	1284	1571098027282
67	27	1571301278039
67	259	1572368572426
67	10	1574748985999
67	609	1576626404871
67	1026	1577497345729
67	382	1578526078710
67	1210	1578964510654
67	877	1580941006364
67	566	1583541139186
67	1207	1585707352658
67	210	1587899372190
67	515	1589122623987
67	63	1594955489242
67	389	1597600803352
67	995	1598599667268
67	591	1599427893726
67	359	1599597106680
67	1353	1600714213396
67	291	1601648928595
67	426	1602775963432
67	911	1604088828564
67	1123	1604856150671
67	278	1607920911280
67	1292	1611483397325
67	788	1616003971282
67	229	1616499888892
67	15	1616897185513
67	845	1617912239086
67	9	1619959992661
67	159	1620488732317
67	275	1620935419370
67	438	1622758793669
67	434	1623112257391
67	96	1634862429628
67	1182	1636624862602
67	82	1665193268466
67	183	1666838180727
67	721	1670086179444
67	660	1675737798407
67	87	1676572521036
67	254	1678134226860
68	514	1287172720000
68	1246	1307735491000
68	725	1325195997000
68	257	1353774748000
68	187	1360527752000
68	280	1364651748000
68	1324	1367596942000
68	697	1374257208000
68	1243	1375218587000
68	809	1380721456000
68	1354	1380766642000
68	865	1383133460000
68	1230	1396384748000
68	226	1405977367000
68	392	1406554790000
68	705	1409081473000
68	102	1409156558000
68	301	1410992395000
68	1074	1411308537000
68	913	1420507663000
68	1294	1422913501000
68	201	1424666736000
68	405	1428763031000
68	408	1431637147000
68	1034	1445708647000
68	1242	1466293169000
68	538	1467383801000
68	193	1468539439000
68	1188	1469048180000
68	1211	1473627309000
68	421	1475231905000
68	718	1480214413000
68	619	1480389628000
68	57	1483483652000
68	503	1488300433000
68	580	1490375797000
68	1280	1491969700000
68	536	1492885782000
68	1235	1497371638522
68	1001	1502326797072
68	928	1502676937187
68	598	1502795960454
68	298	1503603529798
68	221	1503860267994
68	1053	1510682880034
68	315	1516158855047
68	277	1518865551244
68	296	1519560270787
68	459	1522086282069
68	482	1530139767327
68	38	1532478870508
68	708	1533815886386
68	986	1534510303878
68	24	1536590794725
68	686	1546976936320
68	565	1548087213132
68	385	1550119114247
68	649	1555036371259
68	471	1555636413036
68	147	1558213902858
68	65	1559617345267
68	770	1565917454276
68	259	1572368497931
68	729	1572521721430
68	137	1574266171388
68	10	1574730805715
68	61	1576429255320
68	1208	1579240496298
68	605	1587224476670
68	313	1597705270911
68	953	1597849206462
68	1059	1602399298546
68	15	1617197666213
68	739	1623362996614
68	275	1628816621911
68	345	1643474619443
68	447	1644784311412
68	1312	1649262597473
68	110	1661556235414
68	916	1662473871315
68	90	1669158018099
68	254	1678134199361
69	1269	1331642299000
69	547	1353855028000
69	97	1356109190000
69	1018	1356128209000
69	163	1359944117000
69	327	1373635162000
69	271	1375012040000
69	772	1388362483000
69	1219	1390444874000
69	1020	1394401727000
69	1412	1399202377000
69	1045	1404499212000
69	1189	1411045358000
69	1118	1412303687000
69	1327	1413447627000
69	1308	1415035957000
69	88	1419356256000
69	264	1421210421000
69	1294	1422913441000
69	404	1454801310000
69	1253	1455680724000
69	595	1480435245000
69	285	1482949189000
69	57	1483483481000
69	670	1483641111000
69	728	1489019733000
69	580	1490370640000
69	691	1490397311000
69	1393	1490665107000
69	536	1492885903000
69	40	1496424486000
69	895	1496721840000
69	990	1506885939883
69	937	1508017926686
69	118	1518479957585
69	317	1519059610253
69	1296	1519819534471
69	1071	1522443764975
69	512	1523841102356
69	853	1532171028718
69	1236	1537451363495
69	133	1538526707559
69	1006	1541904330967
69	141	1541921462930
69	74	1557032042092
69	559	1557244362535
69	1334	1561496374223
69	1137	1566122963621
69	461	1571352008774
69	729	1572052274813
69	10	1574730734552
69	592	1578925007472
69	284	1586170325480
69	1419	1611524375168
69	1085	1617213503664
69	1016	1618549955477
69	159	1628286763797
69	177	1650822595570
69	1002	1655079679704
69	1068	1673215137263
70	73	1364844921000
70	271	1380715159000
70	413	1393114578000
70	164	1409150376000
70	840	1424914606000
70	806	1427668168000
70	887	1431065326000
70	1248	1439041580000
70	897	1449188539000
70	765	1450886165000
70	451	1461936395000
70	569	1470658567000
70	1305	1473860098000
70	143	1491505949000
70	1364	1506016239081
70	1185	1512320637625
70	694	1528645509924
70	324	1530916307036
70	1423	1538662893031
70	445	1554492808997
70	65	1559617396309
70	894	1560459556785
70	1334	1561495851919
70	513	1569297872072
70	10	1574730464779
70	1207	1585704306711
70	400	1591031391254
70	1123	1604283325414
70	192	1612643133542
70	482	1613945675135
70	181	1624643555927
71	779	1321979942000
71	1117	1325698660000
71	1397	1332372533000
71	301	1351543288000
71	1298	1353733623000
71	1099	1355254773000
71	696	1355791586000
71	1238	1357354055000
71	94	1358666469000
71	949	1360341061000
71	1240	1362448510000
71	412	1365806424000
71	1324	1367596870000
71	697	1374256854000
71	1354	1374676010000
71	662	1381656205000
71	865	1391623649000
71	97	1393279578000
71	1233	1402523381000
71	102	1409156521000
71	323	1411963748000
71	1066	1413473417000
71	1039	1421707155000
71	1031	1423077084000
71	392	1425757156000
71	119	1429578641000
71	1275	1432173009000
71	839	1435618692000
71	1171	1438723262000
71	986	1474743742000
71	507	1475549667000
71	172	1478993143000
71	298	1481986437000
71	250	1488481616000
71	580	1490375634000
71	1280	1491969717000
71	536	1492885946000
71	854	1500598051664
71	669	1509192539874
71	10	1520468598761
71	364	1521835203117
71	830	1522074982132
71	459	1522086304869
71	1304	1523221374421
71	1043	1525377436144
71	959	1525649570436
71	38	1532478796977
71	708	1533814557485
71	21	1544366676543
71	543	1545420797650
71	318	1545961835831
71	99	1549493457351
71	385	1550119024798
71	894	1555530832850
71	748	1556735891499
71	770	1565917298854
71	27	1571301341038
71	729	1572521465171
71	649	1580514910961
71	369	1581891645268
71	241	1584960305689
71	605	1587219819778
71	15	1617197271355
71	351	1623928736553
71	953	1647792016007
71	1430	1661025544047
71	660	1675737408796
72	888	1270282721000
72	631	1288803241000
72	16	1292566161000
72	11	1322369434000
72	1012	1357429188000
72	606	1406124318000
72	1321	1430870446000
72	409	1463228173000
72	962	1516584852226
72	795	1519943052744
72	385	1550116687608
72	1260	1558677888943
72	930	1568499963173
72	994	1570553821712
72	467	1601441826088
72	721	1607174544874
72	522	1621459596421
72	302	1623185002065
72	539	1658602631391
73	856	1308243383000
73	11	1322364979000
73	32	1357524248000
73	330	1357952015000
73	957	1359978579000
73	666	1361201676000
73	1240	1362448365000
73	898	1363617240000
73	280	1364651633000
73	323	1368531411000
73	837	1368715562000
73	1356	1371688168000
73	1058	1375218656000
73	773	1389985679000
73	1371	1404560674000
73	418	1410547879000
73	425	1413022005000
73	640	1413652381000
73	550	1417671866000
73	1055	1419816645000
73	1369	1420421031000
73	704	1434498837000
73	558	1441236446000
73	428	1445129863000
73	176	1446166993000
73	1244	1457752613000
73	844	1471969361000
73	459	1482019132000
73	813	1533098613720
73	734	1589945814175
73	1184	1607372902443
73	313	1621522924525
73	375	1652109284725
74	376	1199871513000
74	12	1204976289000
74	300	1445102938000
75	12	1193290131000
75	1150	1228535308000
75	1325	1295655342000
75	35	1431981297000
75	231	1436472754000
75	1367	1442447224000
75	300	1445102213000
75	78	1448251964000
75	162	1481118960000
75	973	1575341302298
76	1191	1163649423000
76	12	1181670456000
76	1150	1268005630000
76	218	1393595107000
76	398	1430608823000
76	35	1431981283000
76	300	1445102840000
77	12	1129553102000
77	1200	1408313812000
77	1199	1432576574000
77	300	1445102125000
78	1140	1530536351104
78	701	1546403406732
78	13	1556135280622
78	545	1570546534200
79	1413	1496720888000
79	108	1521837149772
79	270	1532292217677
79	624	1543682299437
79	13	1556135232971
80	14	1235151713000
80	639	1251323242000
80	1165	1292454947000
80	588	1321981041000
80	956	1364827562000
80	156	1372828052000
80	498	1374341069000
80	954	1400440515000
80	474	1417974074000
80	157	1419308001000
80	393	1424651420000
80	380	1428446326000
80	1142	1441819772000
80	1013	1464702668000
80	214	1490313303000
80	122	1515879658491
80	1408	1521787181631
80	846	1671288043105
81	376	1215819211000
81	14	1223423176000
81	70	1258999107000
81	919	1274190751000
81	156	1345521111000
81	1133	1351525559000
81	1004	1378556942000
81	68	1412653181000
81	157	1419307922000
81	393	1424651642000
81	215	1426687011000
82	786	1010535540000
82	1251	1010891376000
82	1381	1020024801000
82	989	1038160101000
82	650	1078596936000
82	1299	1154668976000
82	816	1156289859000
82	14	1204244375000
82	498	1374340686000
82	783	1440378366000
82	552	1463943495000
83	671	1291380859000
83	1081	1371880896000
83	489	1376086740000
83	1245	1381057865000
83	142	1383569770000
83	906	1398630776000
83	193	1404943355000
83	733	1438890691000
83	1276	1458825003000
83	507	1470288960000
83	1169	1477405632000
83	443	1481349143000
83	1008	1481574871000
83	998	1482291873000
83	855	1482901331000
83	145	1483009038000
83	57	1483483682000
83	592	1485199393000
83	1118	1485389147000
83	836	1485945543000
83	169	1486690705000
83	495	1487034819000
83	362	1487517580000
83	1198	1487701288000
83	940	1488807549000
83	808	1488839683000
83	1359	1489634455000
83	311	1490443526000
83	1393	1490665180000
83	456	1491259957000
83	674	1492786758000
83	1108	1492910529000
83	247	1494967013000
83	774	1495157695000
83	295	1495667040000
83	938	1496550471000
83	1235	1497371668452
83	46	1500637579812
83	702	1501813784274
83	298	1503603411298
83	672	1503857083891
83	1411	1506790209229
83	294	1511905445734
83	1255	1515190903274
83	359	1516398711425
83	556	1518173385380
83	1281	1518285598259
83	1256	1519305284982
83	1070	1520551244859
83	459	1522086273517
83	1304	1523221402984
83	485	1524943947797
83	402	1526044899919
83	649	1527375456885
83	173	1528165192913
83	694	1528645598587
83	625	1531069608995
83	460	1532700939987
83	591	1532820292773
83	1155	1533054929755
83	964	1534097282618
83	248	1539956822287
83	21	1544366816161
83	1078	1545443277125
83	58	1549863013254
83	373	1550953998234
83	349	1552089629874
83	581	1554774132498
83	433	1555337191003
83	366	1556978706350
83	26	1559586324390
83	677	1564944439965
83	770	1565917543686
83	360	1574794950668
83	20	1582630891331
83	483	1582981765870
83	400	1583170668186
83	827	1583628165611
83	1301	1590428433156
83	917	1597813577078
83	15	1617197612957
83	18	1618198382218
83	140	1621520981907
83	32	1626786466286
83	375	1652109891275
83	939	1652243080811
83	1430	1661025647867
83	370	1662235401719
83	916	1662473544708
83	206	1662494304485
84	915	1340310908000
84	901	1373035618000
84	1233	1402523302000
84	1327	1413447370000
84	1041	1425407004000
84	263	1449302286000
84	69	1458423609000
84	651	1460131008000
84	305	1462324366000
84	762	1463344856000
84	125	1469118083000
84	375	1475356601000
84	31	1478986090000
84	1239	1479703481000
84	1418	1480685321000
84	92	1482012068000
84	899	1482606189000
84	627	1482764025000
84	821	1483371340000
84	828	1485917932000
84	362	1487518283000
84	1393	1490665159000
84	456	1491259910000
84	182	1491577144000
84	516	1491709618000
84	674	1492786735000
84	536	1492885924000
84	1108	1492910571000
84	774	1495157854000
84	658	1496013577000
84	875	1497819566262
84	1009	1499376751516
84	928	1502676925433
84	1411	1506790461551
84	1029	1507576625511
84	431	1510091534703
84	522	1512171304519
84	41	1512677364165
84	1208	1512704977230
84	879	1513729057181
84	432	1514332920695
84	118	1518480664775
84	317	1519059661758
84	381	1519239042814
84	343	1520475808695
84	716	1530061079141
84	625	1531069671197
84	726	1536612545014
84	723	1537633669838
84	951	1538942972979
84	533	1539783836218
84	303	1541979962826
84	829	1544271305578
84	1212	1545330560229
84	1078	1545443044623
84	26	1547066978198
84	549	1548454137446
84	299	1549477728442
84	385	1550119002342
84	1274	1552339086791
84	1333	1552760588972
84	200	1553650456070
84	1067	1554517346883
84	289	1554969026068
84	220	1555202412908
84	932	1555322407265
84	74	1557032061792
84	1282	1559313140045
84	65	1559617226879
84	555	1560893343696
84	256	1561351630174
84	470	1563287802482
84	1284	1571098069464
84	268	1572031333886
84	729	1572521693081
84	91	1574736253252
84	620	1575369148456
84	582	1576002968221
84	348	1577986046770
84	245	1579583851423
84	378	1580580838820
84	253	1581814277431
84	96	1583724530382
84	968	1585936418284
84	34	1586892002327
84	266	1587861520290
84	63	1588560969492
84	239	1592094888616
84	1391	1593022781170
84	1022	1594957584057
84	917	1597809018089
84	473	1598320645165
84	563	1600037599148
84	1353	1600714179976
84	671	1601365844772
84	276	1603293202307
84	1123	1604286018341
84	242	1606580962817
84	739	1614733764765
84	32	1614863753658
84	15	1617197531881
84	419	1617666075473
84	260	1620662394710
84	275	1621783963794
84	397	1629457932535
84	751	1641579357790
84	447	1644784496903
84	370	1655341057699
85	24	1298810460000
85	570	1314052606000
85	872	1315417500000
85	28	1321191716000
85	779	1321998850000
85	900	1326825124000
85	97	1351124407000
85	257	1353774653000
85	1099	1355255196000
85	1278	1355935515000
85	1018	1356128281000
85	187	1360527372000
85	1215	1364403123000
85	1324	1367597094000
85	1253	1368337469000
85	1230	1370031786000
85	322	1372282739000
85	697	1374256270000
85	271	1375012614000
85	1134	1377865245000
85	690	1380400628000
85	1245	1381058033000
85	1117	1382538567000
85	1143	1384712039000
85	684	1388121822000
85	1098	1389669993000
85	442	1398042228000
85	194	1399085810000
85	1074	1411308545000
85	1033	1411649424000
85	425	1413021080000
85	88	1419355245000
85	753	1420845914000
85	392	1427563538000
85	151	1438968385000
85	1034	1445708613000
85	22	1464135705000
85	178	1466328970000
85	359	1475290834000
85	1046	1475944738000
85	1418	1481735588000
85	597	1483381027000
85	566	1483907707000
85	1359	1489634596000
85	580	1490375741000
85	1280	1491969712000
85	536	1492885689000
85	112	1493683511000
85	658	1496013665000
85	40	1496424497000
85	805	1500765426183
85	296	1501693116261
85	702	1501813568205
85	278	1509124935190
85	802	1509126689490
85	1424	1510779757957
85	326	1517786326716
85	317	1519059729067
85	508	1524767915093
85	893	1527107260479
85	173	1528165233387
85	38	1532478815093
85	842	1532880308062
85	1006	1541904880511
85	543	1545420699826
85	1078	1545442137831
85	37	1551559885818
85	1067	1554517766144
85	74	1557032127184
85	559	1557242360254
85	447	1562466318955
85	527	1562855486530
85	224	1573356568490
85	241	1584960395467
85	1389	1586937940859
85	1301	1590428473448
85	1391	1593022891628
85	1123	1604283583967
85	120	1609716746121
85	1291	1613381485612
85	51	1614373167883
85	1239	1614453689726
85	15	1617197373077
85	208	1619319353818
85	186	1623343236926
85	1159	1631371999662
85	751	1641578937902
85	375	1652109253594
85	290	1653805662141
85	685	1656447785649
85	422	1659583624853
85	661	1668126403270
85	90	1668965328397
85	712	1672283928910
86	240	1474983214000
86	813	1524078307557
86	622	1553001909163
86	1067	1554517163490
86	434	1565209483383
86	656	1569596444462
86	1389	1586937624187
86	814	1589750966460
86	312	1595832518928
86	15	1617157919485
86	685	1656402379566
87	938	1496550442000
87	983	1497235830883
87	672	1503857183789
87	699	1506639673854
87	964	1506649641526
87	202	1506893624258
87	294	1508357809863
87	669	1509192255907
87	41	1512677308237
87	309	1513406678647
87	263	1517095916355
87	556	1517223468494
87	307	1518070883068
87	1150	1518325698872
87	326	1518453849791
87	801	1520521963686
87	364	1521835108054
87	443	1522228490510
87	762	1524974575517
87	1043	1525377482456
87	402	1526044962113
87	460	1532700894595
87	1155	1533054911114
87	1006	1541904141099
87	812	1546808966201
87	272	1547929123595
87	711	1549050706080
87	689	1551816830690
87	433	1555340128276
87	1231	1555760623699
87	1086	1556135210465
87	251	1557341755455
87	549	1557790039340
87	1286	1558391628463
87	353	1563300017751
87	748	1565427462877
87	436	1569597949831
87	1128	1570885464865
87	268	1572030995917
87	1026	1577497688890
87	682	1578071142260
87	358	1578282909307
87	406	1580825708138
87	20	1582630740788
87	483	1582981720438
87	256	1589773422864
87	1022	1594957389174
87	917	1597808975388
87	916	1597933499542
87	253	1608421108634
87	370	1611277456991
87	15	1616896902201
87	845	1617283015411
87	18	1618198405947
87	23	1618832930488
87	140	1624458660134
87	32	1626786528413
87	678	1631063327615
87	1126	1635341439287
87	751	1641579297500
87	345	1643474525335
87	939	1652242814876
87	199	1661289017852
87	742	1665543024135
88	949	1360340875000
88	1324	1367596829000
88	655	1416835170000
88	657	1422720134000
88	1382	1431455121000
88	940	1442237772000
88	1313	1445133953000
88	176	1446166978000
88	33	1455287672000
88	675	1467250155000
88	855	1482901709000
88	448	1492741407000
88	202	1506893738619
88	1053	1510682654948
88	239	1515523696197
88	983	1515614151990
88	556	1518172595640
88	861	1519400219618
88	250	1522273620870
88	1071	1522443719867
88	1304	1523221361228
88	893	1527107391378
88	1285	1529483738586
88	253	1531268588207
88	38	1532478786658
88	165	1546212198692
88	748	1548008989244
88	1086	1552753060257
88	1044	1553914627108
88	289	1554238029526
88	433	1555342992298
88	1231	1555760472918
88	251	1557341765484
88	65	1559617208892
88	516	1561079886652
88	447	1562466347412
88	677	1564944352511
88	695	1570897268628
88	207	1577736717085
88	1208	1579415669667
88	521	1580379697135
88	1283	1581982153654
88	483	1582981744214
88	241	1584960337337
88	1173	1586113773543
88	63	1588560955169
88	563	1594855288461
88	188	1597709270408
88	916	1597933797991
88	591	1598547845734
88	1329	1599172561373
88	27	1599651113940
88	256	1600836156106
88	279	1601151980884
88	676	1603930330434
88	15	1616896436966
88	18	1618198317584
88	637	1624697042341
88	345	1629784460883
88	678	1631063519511
88	1126	1635341341690
88	1398	1635722806464
88	939	1652243267579
88	685	1656456540526
88	1430	1661025590069
88	290	1661225540123
88	746	1665615947398
88	206	1676573628627
89	106	1255139923000
89	211	1292375869000
89	1222	1316027435000
89	1328	1318822325000
89	1232	1320420203000
89	16	1338661054000
89	1220	1353884425000
89	996	1356782293000
89	1058	1356963466000
89	32	1357523978000
89	330	1357952164000
89	1420	1358532675000
89	1101	1368855094000
89	1200	1374080793000
89	1217	1374481100000
89	1010	1375471675000
89	1139	1377245905000
89	1134	1377865811000
89	647	1381812572000
89	1179	1386017761000
89	1311	1390934273000
89	709	1391440613000
89	975	1397489612000
89	194	1400897575000
89	1203	1404422002000
89	209	1405610942000
89	705	1409159103000
89	1402	1409832884000
89	351	1412331018000
89	1103	1414350887000
89	706	1416229618000
89	1330	1417803521000
89	1385	1420142241000
89	913	1420507842000
89	998	1420820361000
89	1062	1422115483000
89	1031	1423077140000
89	391	1423349783000
89	623	1423427712000
89	766	1424823466000
89	215	1424963714000
89	1331	1430931247000
89	1167	1432695420000
89	1206	1436820095000
89	1352	1437066433000
89	933	1438010970000
89	1171	1438723257000
89	25	1439857963000
89	121	1441018997000
89	465	1441215893000
89	564	1441233015000
89	1093	1444171530000
89	1050	1445395236000
89	1034	1445708484000
89	490	1447440342000
89	126	1450645420000
89	1273	1455285767000
89	863	1458970139000
89	338	1469298530000
89	1015	1474666427000
89	145	1477354012000
89	1239	1477975232000
89	1110	1478115848000
89	1347	1489156150000
89	1097	1501093752179
89	384	1502080471041
89	298	1503603433664
89	500	1507844735105
89	183	1511450429250
89	879	1512165307888
89	506	1515358049673
89	491	1516504813538
89	962	1516584899517
89	509	1519526002626
89	795	1519942468108
89	348	1520706815962
89	941	1521080821085
89	771	1524448843734
89	1322	1527659435502
89	1272	1529357211956
89	1140	1530536356181
89	444	1533695557182
89	1042	1534531183817
89	468	1535725210207
89	960	1536975856094
89	1344	1538710601426
89	1259	1539979185448
89	686	1546976957819
89	385	1550118936121
89	1318	1553983999446
89	175	1564009036645
89	930	1568500474813
89	994	1570553849571
89	350	1575749195745
89	1384	1577166105814
89	911	1581898072100
89	907	1587183849309
89	995	1598599552080
89	273	1600211241746
89	676	1603931852102
90	981	1208627627000
90	631	1288833241000
90	1303	1300209840000
90	929	1304605603000
90	1192	1313986349000
90	1234	1335110769000
90	16	1338660796000
90	954	1387561746000
90	846	1400858564000
90	1056	1414172538000
90	775	1422913260000
90	606	1429456394000
90	634	1435855961000
90	154	1437509161000
90	1352	1441223263000
90	922	1450020261000
90	881	1450214183000
90	321	1451432922000
90	852	1454043234000
90	863	1458970546000
90	223	1461105845000
91	1325	1314906352000
91	16	1334975833000
91	52	1392939457000
91	606	1406125122000
91	1056	1506307018317
91	153	1546155857695
91	754	1667760173309
92	604	1046285306000
92	114	1063493445000
92	1151	1089592168000
92	16	1300478056000
92	175	1389700361000
92	181	1486724539000
92	505	1525356560025
93	16	1290053899000
93	929	1304607839000
93	388	1322789145000
93	154	1354552073000
93	449	1369016171000
93	1012	1387726278000
93	755	1393243763000
93	1372	1405996425000
93	29	1410884325000
93	794	1420484698000
93	1070	1420666679000
93	1080	1421004354000
93	486	1434669591000
93	478	1436713598000
93	223	1440191916000
93	881	1450214184000
93	1336	1454091289000
93	338	1469298243000
93	153	1546156857457
93	518	1603684371467
93	1032	1625083810274
94	1410	1027204313000
94	114	1063493159000
94	1012	1141741531000
94	604	1227901478000
94	1228	1257053666000
94	16	1282173237000
94	553	1366119578000
94	646	1373856095000
94	846	1398180747000
94	1076	1422861877000
94	606	1444964501000
94	33	1457360852000
94	302	1548307203862
95	629	1026846645000
95	1261	1091509381000
95	116	1108095608000
95	329	1110146869000
95	17	1158598246000
95	1191	1163648417000
95	355	1219175338000
96	17	1077117561000
96	1195	1092014928000
96	1191	1163649996000
97	936	1023605260000
97	17	1067524619000
97	116	1108093277000
97	1271	1123954125000
97	1399	1133544892000
97	1299	1155513914000
97	179	1428960826000
98	462	1368279728000
98	1357	1374958128000
98	876	1380718935000
98	1230	1388539530000
98	1063	1390580386000
98	160	1392042895000
98	947	1412166573000
98	497	1413331822000
98	657	1422717063000
98	937	1506987596663
98	101	1515869021863
98	826	1516853814484
98	1150	1519420470484
98	801	1520521956756
98	580	1521038903712
98	1257	1523286253578
98	1250	1534549486672
98	999	1537047103069
98	1236	1537450936392
98	723	1537634239411
98	812	1546808993035
98	795	1549476309660
98	576	1556411852064
98	74	1557032109965
98	251	1557341777622
98	549	1557790397220
98	344	1560106049733
98	534	1560904106758
98	1335	1561777130738
98	1204	1569134756739
98	436	1569598186733
98	545	1570546585842
98	103	1584814128587
98	307	1597550233752
98	1123	1600268968695
98	1059	1602399360298
98	427	1606169890266
98	253	1608421171351
98	279	1613261545513
98	1239	1614455813317
98	18	1618198356586
98	739	1623363054358
98	263	1624074963111
98	565	1624630170855
98	1126	1635341395550
99	412	1365817258000
99	1355	1373754233000
99	1354	1374676606000
99	379	1388977196000
99	773	1395578833000
99	280	1397654993000
99	1356	1401500671000
99	1306	1405719629000
99	942	1407317783000
99	1314	1407621632000
99	1056	1414172633000
99	466	1414401347000
99	1247	1417390827000
99	264	1421210531000
99	212	1421525736000
99	759	1428280752000
99	1206	1436820033000
99	1065	1437682550000
99	1093	1444171243000
99	1276	1447521953000
99	1084	1460661192000
99	111	1463344096000
99	19	1464366249000
99	901	1470775343000
99	828	1484964495000
99	1120	1514915097272
99	1142	1516481854853
99	1030	1524053416684
99	318	1545962451187
99	862	1567901636504
99	1048	1578668093892
99	365	1593297041004
99	261	1598643671400
99	746	1665617506769
100	323	1363634999000
100	347	1369594534000
100	1010	1375472034000
100	809	1380721245000
100	730	1402547150000
100	1035	1405872578000
100	820	1407100997000
100	1314	1407621638000
100	474	1417974172000
100	683	1436600006000
100	561	1450999871000
100	1082	1453154075000
100	56	1455220340000
100	950	1457792112000
100	19	1464366227000
100	747	1464458312000
100	66	1468427038000
100	476	1472440008000
100	501	1474278700000
100	158	1474598765000
100	111	1479993268000
100	1008	1481574991000
100	619	1483160155000
100	30	1484314541000
100	391	1492264535000
100	979	1496196299000
100	578	1497881358801
100	161	1512067074432
100	203	1520567039147
100	1030	1524053448565
100	986	1534510842593
101	282	1576949250833
101	1384	1577166040407
101	384	1577767229506
101	1239	1613013704835
101	467	1618245739099
101	20	1625635745908
101	275	1627521102982
101	494	1659568333173
101	319	1661815637927
102	1075	1331066222000
102	400	1358258345000
102	697	1374257583000
102	574	1408506826000
102	398	1430608509000
102	1275	1432173049000
102	869	1434735231000
102	504	1438978180000
102	293	1439313504000
102	1182	1441196601000
102	959	1441578955000
102	219	1444188140000
102	303	1444356492000
102	1339	1459568619000
102	233	1471562934000
102	21	1544366990830
103	864	1378830270000
103	1214	1419725251000
103	672	1503857129496
103	669	1509191916016
103	41	1512677157445
103	402	1526045028067
103	1128	1531503108633
103	21	1544366919755
104	507	1462901086000
104	408	1464021221000
104	1359	1489634611000
104	983	1515613821307
104	861	1519400213480
104	253	1531268546133
104	460	1532700809243
104	592	1543359997865
104	21	1544366469359
104	299	1548177709445
104	1286	1558391093949
104	239	1562374503230
104	695	1570896501618
104	676	1604620848697
104	1149	1617043878042
105	498	1365157877000
105	747	1417804850000
105	1127	1421621380000
105	1167	1432696183000
105	1065	1437680500000
105	22	1464135677000
105	56	1465393227000
105	943	1475905449000
105	1229	1485701707000
105	640	1522887841052
105	246	1578598058325
106	900	1325708949000
106	642	1329995290000
106	952	1346991313000
106	401	1349990632000
106	237	1355158726000
106	717	1360764191000
106	1431	1382761893000
106	333	1398525334000
106	334	1412295108000
106	840	1424914523000
106	1118	1485389162000
106	700	1486107284000
106	1436	1506656300367
106	1051	1515924590501
106	100	1516838276788
106	167	1519657339103
106	324	1530916369865
106	104	1531269450361
106	67	1543350215179
106	1212	1545330545835
106	903	1565151239206
106	63	1588560939636
106	129	1596915450258
106	716	1615258331102
106	815	1615653668694
106	23	1618832845361
106	1423	1628593241399
106	1342	1638626081145
107	900	1331833854000
107	217	1366341583000
107	194	1399086834000
107	733	1407871447000
107	643	1438742291000
107	33	1455287112000
107	1110	1478115738000
107	24	1602172469625
107	375	1652108746691
108	1227	1361801199000
108	684	1388285537000
108	440	1391042505000
108	425	1413020992000
108	985	1431532144000
108	24	1504466221871
109	915	1340376054000
109	1278	1355935322000
109	1018	1356128182000
109	73	1378579221000
109	1412	1399201760000
109	1327	1413447464000
109	486	1434669333000
109	908	1436375225000
109	1181	1441227926000
109	997	1443552655000
109	178	1458054407000
109	1375	1464751739000
109	928	1464905231000
109	24	1466681049000
109	228	1470502407000
109	569	1470658574000
109	964	1473113132000
109	818	1473620294000
109	501	1479471374000
109	285	1480602821000
109	580	1490375603000
109	841	1490810764000
109	519	1492496672000
109	495	1492972110000
109	938	1496550668000
109	1411	1506790371018
109	432	1512860473302
109	1348	1517409003137
109	740	1518455779908
109	508	1524767944943
109	1333	1533770136065
109	1236	1537451268229
109	420	1537651740476
109	912	1591471873755
110	823	1316262442000
110	187	1324827029000
110	1340	1338033929000
110	632	1347127947000
110	1401	1356807168000
110	1307	1369056905000
110	1396	1371346036000
110	1293	1373494315000
110	189	1385139721000
110	1131	1392766817000
110	425	1408476567000
110	706	1416229480000
110	918	1424388395000
110	332	1438028840000
110	25	1439857929000
110	781	1440345031000
110	176	1446166984000
110	421	1475231247000
110	510	1475255018000
110	435	1481051724000
110	1437	1496717340000
110	590	1500927163481
110	1335	1505537950616
110	532	1508541278118
110	1424	1510779863910
110	1256	1519305686090
110	485	1524943975834
110	780	1556908404610
110	429	1557665863760
110	1183	1561225819139
110	155	1571850203408
110	273	1600211445772
111	870	1278283635000
111	1355	1373754232000
111	158	1402683694000
